sample	entrez	no_ALL_muts	no_NTDam_muts	no_TRUNC_muts	no_GOF_muts	Copy_number	CNVGain	CNVLoss	duplicability	ohnolog	essentiality_percentage	expressed_tissues_rnaseq	expressed_tissues_protein	ppin_degree	ppin_betweenness	ppin_clustering	complexes	mirna	ppin_hub	old	metazoans	vertebrates	mammalsPrimates	essentiality_oneCellLine	rnaseq_never	rnaseq_middle	protein_high	score
sim24	165829	0	0	0	0	8	1	0	0	0	1.69491525423729	2	36	69	13686.6220186007	0.0264279624893436	3	39	1	1	0	0	0	1	0	0	0	0.11138109827568217
sim56	79674	0	0	0	0	8	1	0	0	0	2.82485875706215	15	44	7	46.2385262385852	0.380952380952381	3	14	0	0	1	0	0	1	0	1	1	0.11137706859768266
sim59	3679	0	0	0	0	6	1	0	0	1	0	42	33	27	8309.27041124394	0.0313390313390313	9	2	0	0	1	0	0	0	0	0	0	0.11137153990398872
sim52	1585	1	1	0	0	3	1	0	0	1	2.8735632183908	1	1	3	16305	0.333333333333333	3	9	0	1	0	0	0	1	0	0	0	0.11137032841948268
sim6	116285	0	0	0	0	10	1	0	0	1	0	13	36	4	62.5622567444243	0.333333333333333	3	1	0	1	0	0	0	0	0	1	0	0.11136568567955352
sim62	388789	0	0	0	0	8	1	0	0	0	1.13636363636364	43	36	16	1555.37428612596	0.0682926829268293	3	14	0	1	0	0	0	1	0	0	0	0.11136358350801503
sim95	60437	0	0	0	0	9	1	0	0	1	0.694444444444444	14	29	16	1555.37428612596	0.0682926829268293	3	14	0	1	0	0	0	1	0	1	0	0.11136340676215815
sim10	10585	0	0	0	0	9	1	0	0	0	2.7027027027027	43	36	31	4882.94264355481	0.0301075268817204	3	14	0	1	0	0	0	1	0	0	0	0.1113557786535023
sim77	5276	0	0	0	0	4	1	0	0	1	2.89855072463768	3	36	5	231.235161490421	0.3	3	1	0	1	0	0	0	1	0	0	0	0.11135207665621683
sim37	80775	0	0	0	0	10	1	0	0	0	1.12994350282486	41	36	32	1394.85502315085	0.139112903225806	3	14	0	0	1	0	0	1	0	0	0	0.11131098282342927
sim96	654790	0	0	0	0	5	1	0	0	0	2.7027027027027	29	32	1	0	0	3	55	0	0	0	1	0	1	0	1	0	0.1112999532332405
sim73	51530	0	0	0	0	5	1	0	0	0	1.17647058823529	43	44	35	7767.94033079857	0.0773109243697479	2	14	0	1	0	0	0	1	0	0	1	0.11129812358328159
sim72	51412	1	1	0	0	2	0	0	1	1	0	2	36	27	6883.07737732319	0.145299145299145	3	14	0	1	0	0	0	0	0	0	0	0.11129731197143297
sim56	100132304	0	0	0	0	7	1	0	1	0	1.13636363636364	40	36	16	1555.37428612596	0.0682926829268293	3	14	0	1	0	0	0	1	0	0	0	0.11129703905364445
sim79	3911	1	1	0	0	2	0	0	0	1	1.12994350282486	41	1	30	8595.31210568717	0.0298850574712644	10	11	0	1	0	0	0	1	0	0	0	0.11129665893213964
sim30	53832	1	0	1	0	2	0	0	0	0	0	29	28	35	21572.8174542648	0.0235294117647059	12	1	0	0	1	0	0	0	0	1	0	0.11129155126592917
sim92	80332	0	0	0	0	5	1	0	0	1	2.32558139534884	37	32	40	9495.30980127963	0.00512820512820513	3	6	0	1	0	0	0	1	0	0	0	0.11129036541145948
sim97	4552	0	0	0	0	7	1	0	0	0	5.11363636363636	43	42	12	680.180597385336	0.121212121212121	3	2	0	1	0	0	0	1	0	0	1	0.11128985186847985
sim9	81037	0	0	0	0	12	1	0	0	0	0.564971751412429	43	34	16	1432.52102474233	0.0833333333333333	3	8	0	1	0	0	0	1	0	0	0	0.11128860136928284
sim95	10964	1	1	0	0	2	0	0	0	0	8.69565217391304	41	34	2	1.27418375331947	0	3	18	0	1	0	0	0	1	0	0	0	0.11128155820065522
sim56	114034	0	0	0	0	6	1	0	0	0	21.264367816092	41	44	54	5044.55128810256	0.118099231306778	1	2	1	1	0	0	0	1	0	0	1	0.111248539399534
sim83	80309	1	1	0	0	2	0	0	0	0	1.13636363636364	3	34	4	113.531971197246	0	3	14	0	0	0	1	0	1	0	0	0	0.1112288962385358
sim86	133957	0	0	0	0	6	1	0	0	0	0	43	42	3	7.8987106418044	0	3	48	0	0	1	0	0	0	0	0	1	0.11121624510543407
sim42	54457	0	0	0	0	5	1	0	0	1	1.69491525423729	6	1	21	2469.95467905464	0.442857142857143	15	14	0	1	0	0	0	1	0	0	0	0.11118688308328233
sim2	115939	0	0	0	0	9	1	0	0	0	48.5294117647059	43	44	22	3759.92754830464	0	3	14	0	1	0	0	0	1	0	0	1	0.1111868767775983
sim52	80775	0	0	0	0	4	1	0	0	0	1.12994350282486	41	36	32	1394.85502315085	0.139112903225806	3	14	0	0	1	0	0	1	0	0	0	0.11118274889139056
sim33	221154	0	0	0	0	11	1	0	0	1	0	43	41	26	3356.07338970951	0.0523076923076923	2	2	0	1	0	0	0	0	0	0	1	0.11117676229291215
sim90	359787	0	0	0	0	18	1	0	1	0	0	0	36	1	0	0	3	14	0	0	0	0	1	0	1	0	0	0.11117450397192956
sim33	23660	0	0	0	0	12	1	0	0	0	0.564971751412429	41	44	9	698.755575930756	0.0833333333333333	1	10	0	1	0	0	0	1	0	0	1	0.1111742704345724
sim32	57477	0	0	0	0	5	1	0	0	0	0	36	44	16	1555.37428612596	0.0682926829268293	3	35	0	0	1	0	0	0	0	1	1	0.11117188493240315
sim95	23246	0	0	0	0	9	1	0	0	0	18.7134502923977	40	19	54	17450.5532498517	0.157931516422082	3	2	1	1	0	0	0	1	0	0	0	0.11116754409439049
sim100	26013	0	0	0	0	9	1	0	0	1	0	41	36	47	6935.24189209148	0.0925069380203515	2	1	1	0	1	0	0	0	0	0	0	0.11116671111480127
sim65	51566	0	0	0	0	13	1	0	0	0	0	43	36	33	6569.99445258228	0.053030303030303	3	4	0	0	1	0	0	0	0	0	0	0.11115856415781261
sim98	286430	0	0	0	0	5	1	0	1	0	1.13636363636364	40	36	16	1555.37428612596	0.0682926829268293	3	14	0	1	0	0	0	1	0	0	0	0.11114720837891043
sim98	100132304	0	0	0	0	5	1	0	1	0	1.13636363636364	40	36	16	1555.37428612596	0.0682926829268293	3	14	0	1	0	0	0	1	0	0	0	0.11114720837891043
sim77	79582	1	1	0	0	2	0	0	0	0	0	42	43	6	1449.7947591647	0	3	13	0	1	0	0	0	0	0	0	1	0.11114373935248631
sim81	5956	0	0	0	0	7	1	0	1	1	0	0	36	3	1.88477987220759	0.333333333333333	3	1	0	0	1	0	0	0	1	0	0	0.11113658887232004
sim71	54928	0	0	0	0	6	1	0	0	0	1.69491525423729	43	44	22	2235.71533052573	0.0432900432900433	3	19	0	1	0	0	0	1	0	0	1	0.111114385819264
sim52	200185	0	0	0	0	3	1	0	1	0	3.04878048780488	43	36	11	2904.24943660404	0.127272727272727	3	14	0	1	0	0	0	1	0	0	0	0.11110611258153603
sim61	51477	0	0	0	0	11	1	0	1	0	4.16666666666667	42	20	37	21252.569236982	0.156156156156156	3	2	0	1	0	0	0	1	0	0	0	0.11110547412217432
sim75	169166	0	0	0	0	8	1	0	0	1	0	6	36	3	15.5267595913284	0.333333333333333	3	14	0	1	0	0	0	0	0	0	0	0.11110457125296452
sim85	4241	0	0	0	0	7	1	0	0	1	0	35	34	8	2042.58417795319	0.0357142857142857	1	15	0	1	0	0	0	0	0	1	0	0.11110441349061587
sim8	8226	0	0	0	0	14	1	0	1	0	1.14285714285714	43	37	10	970.063421617103	0.0666666666666667	3	5	0	1	0	0	0	1	0	0	0	0.1110801550354025
sim44	9796	0	0	0	0	8	1	0	1	1	0	32	25	33	12725.6875599055	0.00946969696969697	3	41	0	0	0	0	1	0	0	1	0	0.11107379766236973
sim36	10195	0	0	0	0	8	1	0	1	0	5.68181818181818	43	32	11	1669.72784300891	0.0363636363636364	3	8	0	1	0	0	0	1	0	0	0	0.11106815730302629
sim66	642623	0	0	0	0	12	1	0	1	0	6.66666666666667	0	36	16	1555.37428612596	0.0682926829268293	3	14	0	1	0	0	0	1	1	0	0	0.11106552414638954
sim81	9047	0	0	0	0	6	1	0	0	0	2.89017341040462	27	36	43	22916.8700449797	0.132890365448505	1	14	1	0	0	1	0	1	0	1	0	0.11106087920991894
sim22	57538	0	0	0	0	10	1	0	0	0	3.40909090909091	29	41	16	1555.37428612596	0.0682926829268293	3	22	0	0	0	1	0	1	0	1	1	0.11106048450439124
sim68	9816	0	0	0	0	5	1	0	0	0	17.6136363636364	40	36	24	1578.28340016874	0.13768115942029	3	5	0	0	1	0	0	1	0	0	0	0.11103093142741698
sim51	60495	1	1	0	0	2	0	0	0	1	0	22	39	16	1555.37428612596	0.0682926829268293	3	14	0	1	0	0	0	0	0	1	0	0.11102788704397286
sim52	1831	0	0	0	0	3	1	0	0	0	0	43	37	42	9762.44776516538	0.0987224157955865	3	34	1	0	0	0	1	0	0	0	0	0.11102618883823172
sim56	8733	0	0	0	0	7	1	0	0	0	10.8108108108108	43	36	34	22702.8321999968	0.0748663101604278	4	3	0	1	0	0	0	1	0	0	0	0.11101380409894564
sim68	57047	0	0	0	0	7	1	0	1	1	3.72670807453416	2	36	1	0	0	3	14	0	1	0	0	0	1	0	0	0	0.11100982765140771
sim31	2004	2	1	0	0	2	0	0	0	1	0	43	35	14	592.236340436328	0.208791208791209	2	14	0	0	1	0	0	0	0	0	0	0.11100039475180579
sim52	9016	0	0	0	0	4	1	0	1	1	4.19161676646707	41	36	8	209.167427344778	0	2	2	0	1	0	0	0	1	0	0	0	0.1109909357322521
sim35	54790	1	1	0	0	2	0	0	0	0	0	41	44	10	331.59098970351	0.0666666666666667	8	17	0	0	1	0	0	0	0	0	1	0.11098734853683295
sim39	640	0	0	0	0	22	1	0	0	1	0	9	6	59	14403.5478666282	0.0730566919929866	1	14	1	1	0	0	0	0	0	1	0	0.11098714534200664
sim75	91433	0	0	0	0	9	1	0	0	0	2.94117647058824	42	44	20	3109.21992700441	0.0210526315789474	3	6	0	1	0	0	0	1	0	0	1	0.11097849602356538
sim85	92014	0	0	0	0	5	1	0	1	0	9.52380952380952	42	36	12	1390.80911297305	0	3	25	0	1	0	0	0	1	0	0	0	0.11095078932905494
sim67	5627	1	1	0	0	2	0	0	1	0	0	41	27	16	3527.01044567293	0.0833333333333333	3	2	0	0	0	1	0	0	0	0	0	0.11093507857611187
sim81	5865	0	0	0	0	6	1	0	1	1	0.564971751412429	9	10	33	7567.24738310672	0.0568181818181818	2	57	0	1	0	0	0	1	0	1	0	0.11092875940414867
sim71	9734	0	0	0	0	4	1	0	0	1	0	35	42	61	4412.03939626649	0.104918032786885	2	3	1	1	0	0	0	0	0	1	1	0.11092425865665595
sim70	23127	1	0	1	0	2	0	0	0	1	0	25	40	39	11732.9108929446	0.0310391363022942	2	1	0	1	0	0	0	0	0	1	0	0.11091279260618846
sim18	375611	0	0	0	0	4	1	0	0	1	9.35672514619883	0	36	16	1555.37428612596	0.0682926829268293	3	14	0	1	0	0	0	1	1	0	0	0.11091142120167957
sim90	8509	0	0	0	0	8	1	0	0	1	4.41176470588235	43	25	15	1290.29566791538	0.0380952380952381	3	14	0	1	0	0	0	1	0	0	0	0.11088936324029836
sim81	160365	0	0	0	0	10	1	0	0	0	0	12	36	16	1555.37428612596	0.0682926829268293	3	14	0	1	0	0	0	0	0	1	0	0.11088740148609108
sim2	6338	0	0	0	0	7	1	0	0	1	0	30	37	22	1059.12414046138	0.173160173160173	3	14	0	0	1	0	0	0	0	1	0	0.11087895484664428
sim59	55795	0	0	0	0	6	1	0	0	0	97.1014492753623	43	43	31	2845.34559177988	0.109677419354839	3	1	0	1	0	0	0	1	0	0	1	0.11085875849580094
sim71	7360	0	0	0	0	8	1	0	0	0	6.81818181818182	43	12	54	24824.0151529846	0.105520614954577	3	6	1	1	0	0	0	1	0	0	0	0.11085267176634578
sim12	79145	0	0	0	0	6	1	0	0	0	1.69491525423729	43	26	2	10.0106847666716	0	8	11	0	1	0	0	0	1	0	0	0	0.11084239761684699
sim8	1730	0	0	0	0	12	1	0	0	1	0	43	42	8	76.7517554081908	0	3	16	0	1	0	0	0	0	0	0	1	0.11083023023658775
sim95	729852	0	0	0	0	11	1	0	0	0	1.13636363636364	43	41	1	0	0	3	14	0	1	0	0	0	1	0	0	1	0.11082476113649428
sim39	154661	0	0	0	0	13	1	0	0	1	0	19	36	6	236.115876120141	0.0666666666666667	3	31	0	0	1	0	0	0	0	1	0	0.11082379120296872
sim54	57575	1	1	0	0	2	0	0	0	1	0.564971751412429	16	25	13	1125.5772691118	0.153846153846154	3	19	0	1	0	0	0	1	0	1	0	0.11079666196215868
sim73	4593	1	1	0	0	2	0	0	0	1	0	8	36	14	1602.05871787383	0.0879120879120879	3	14	0	1	0	0	0	0	0	1	0	0.11078747764470796
sim4	25903	1	1	0	0	2	0	0	0	1	3.38983050847458	38	23	16	1555.37428612596	0.0682926829268293	3	1	0	0	1	0	0	1	0	0	0	0.11077253344713639
sim54	9538	0	0	0	0	7	1	0	1	0	0	43	41	6	142.386089892303	0.0666666666666667	3	28	0	1	0	0	0	0	0	0	1	0.11076795168710085
sim63	115201	0	0	0	0	5	1	0	0	0	0	43	43	14	876.43060849116	0.0549450549450549	3	6	0	1	0	0	0	0	0	0	1	0.11076608844628419
sim95	10579	0	0	0	0	10	1	0	0	0	0	41	41	20	878.346281359519	0.1	1	31	0	0	1	0	0	0	0	0	1	0.11075450204172756
sim54	390275	1	1	0	0	2	0	0	1	0	1.33333333333333	0	36	16	1555.37428612596	0.0682926829268293	1	14	0	0	0	1	0	1	1	0	0	0.11075249721551766
sim50	8398	1	1	0	0	2	0	0	0	0	0	43	39	2	23.4594088183035	0	3	14	0	1	0	0	0	0	0	0	0	0.11074490977854089
sim90	7368	1	1	0	0	2	0	0	0	0	0	19	40	22	2385.61742342559	0.0649350649350649	3	36	0	1	0	0	0	0	0	1	0	0.11072990553388083
sim61	137209	0	0	0	0	12	1	0	0	0	0.564971751412429	29	35	27	2794.30084112952	0.0997150997150997	3	1	0	1	0	0	0	1	0	1	0	0.11072375556681527
sim42	9723	1	1	0	0	2	0	0	0	1	0	14	36	1	0	0	1	59	0	0	0	1	0	0	0	1	0	0.11072096819963664
sim68	84034	1	1	0	0	2	0	0	0	0	0	37	20	8	415.108022097918	0.0357142857142857	1	31	0	0	1	0	0	0	0	0	0	0.11071768639772761
sim50	6476	2	1	0	0	4	1	0	0	1	2.82485875706215	6	3	1	0	0	3	1	0	1	0	0	0	1	0	0	0	0.11071236202821047
sim81	284325	0	0	0	0	6	1	0	0	0	7.35294117647059	43	32	4	17.3725244452755	0.166666666666667	3	5	0	1	0	0	0	1	0	0	0	0.11069644041435066
sim28	4987	0	0	0	0	5	1	0	0	1	0.675675675675676	13	36	4	16331.2753059025	0	3	26	0	0	1	0	0	1	0	1	0	0.11068116097921529
sim56	26230	1	1	0	0	2	0	0	0	1	0	20	44	10	140.053759831597	0.0666666666666667	3	9	0	1	0	0	0	0	0	1	1	0.1106733507101035
sim42	55262	0	0	0	0	5	1	0	0	0	4.24242424242424	43	37	13	360.063138447887	0.230769230769231	3	11	0	0	1	0	0	1	0	0	0	0.11067327668716917
sim98	7095	0	0	0	0	5	1	0	0	0	28.3582089552239	43	42	21	2276.38596019369	0.019047619047619	1	20	0	1	0	0	0	1	0	0	1	0.11067165971388017
sim8	11170	0	0	0	0	13	1	0	0	1	5.79710144927536	41	11	29	1909.71778793391	0.0394088669950739	3	28	0	0	0	1	0	1	0	0	0	0.11066556271962441
sim18	1201	0	0	0	0	5	1	0	0	0	3.97727272727273	43	13	91	18273.5923377164	0.042002442002442	3	2	1	1	0	0	0	1	0	0	0	0.11065853451971679
sim80	3730	0	0	0	0	5	1	0	1	0	0	26	36	5	18.8568577825628	0.5	1	14	0	0	1	0	0	0	0	1	0	0.1106563353638743
sim4	90342	0	0	0	0	7	1	0	0	1	13.3333333333333	1	36	16	1555.37428612596	0.0682926829268293	3	14	0	1	0	0	0	1	0	0	0	0.11062329535315042
sim37	140701	0	0	0	0	13	1	0	0	0	5.79710144927536	22	36	16	1555.37428612596	0.0682926829268293	3	14	0	0	0	0	1	1	0	1	0	0.11061951504602499
sim48	51110	0	0	0	0	5	1	0	0	0	4.34782608695652	43	38	19	424.017820176905	0.0467836257309941	3	3	0	1	0	0	0	1	0	0	0	0.11061614204796988
sim69	100316904	0	0	0	0	10	1	0	1	0	5.79710144927536	40	36	28	1206.11516978992	0.0952380952380952	3	14	0	0	0	0	1	1	0	0	0	0.11061283976181037
sim35	23316	1	1	0	0	2	0	0	0	1	23.3082706766917	6	36	1	0	0	3	4	0	1	0	0	0	1	0	0	0	0.11057829476597075
sim90	105373377	0	0	0	0	8	1	0	1	0	1.13636363636364	40	36	16	1555.37428612596	0.0682926829268293	3	14	0	1	0	0	0	1	0	0	0	0.11057397023333757
sim62	58531	0	0	0	0	14	1	0	0	0	2.08333333333333	2	36	16	1555.37428612596	0.0682926829268293	3	14	0	0	0	0	1	1	0	0	0	0.11057352751213112
sim58	4101	0	0	0	0	8	1	0	1	0	0.72463768115942	0	36	8	252.996716356355	0.464285714285714	3	2	0	1	0	0	0	1	1	0	0	0.11057170062045589
sim17	56998	0	0	0	0	7	1	0	0	0	15.2866242038217	43	36	25	5569.84267334337	0.09	3	23	0	0	0	1	0	1	0	0	0	0.11057165714169066
sim66	100131211	0	0	0	0	7	1	0	0	1	1.49253731343284	36	36	1	0	0	3	13	0	0	1	0	0	1	0	1	0	0.11055606123394265
sim81	6419	0	0	0	0	6	1	0	0	0	1.44927536231884	43	36	14	766.346018134326	0.032967032967033	3	14	0	1	0	0	0	1	0	0	0	0.11054954580612213
sim88	83872	1	1	0	0	2	0	0	0	0	0.571428571428571	25	26	4	88.6546423541278	0.166666666666667	3	10	0	1	0	0	0	1	0	1	0	0.11054302828546639
sim82	9515	0	0	0	0	4	1	0	0	1	0	9	36	3	23.0687204540099	0.333333333333333	3	17	0	1	0	0	0	0	0	1	0	0.11053529765755013
sim66	4625	1	1	0	0	2	0	0	1	1	1.69491525423729	17	2	44	7468.31535959885	0.0211416490486258	3	14	1	1	0	0	0	1	0	1	0	0.11053308933723413
sim61	51526	0	0	0	0	15	1	0	0	0	0	43	42	6	334.608637970859	0.0666666666666667	3	1	0	0	0	1	0	0	0	0	1	0.11052405149603829
sim99	7174	1	1	0	0	3	0	0	0	0	0	43	44	34	13715.9543029368	0.0392156862745098	3	2	0	1	0	0	0	0	0	0	1	0.11052388655986593
sim33	5445	0	0	0	0	10	1	0	0	0	0	43	41	81	86500.0848163502	0.0256172839506173	3	6	1	1	0	0	0	0	0	0	1	0.11052377233592256
sim12	8439	0	0	0	0	5	1	0	0	0	0.564971751412429	43	42	39	4642.18962806722	0.0755735492577598	1	4	0	1	0	0	0	1	0	0	1	0.11051733143415596
sim41	51604	0	0	0	0	4	1	0	0	0	0.568181818181818	43	36	36	9738.30929220272	0.120634920634921	4	3	0	1	0	0	0	1	0	0	0	0.1105170937959217
sim34	116931	0	0	0	0	8	1	0	0	1	0	12	20	13	411.960880134547	0.41025641025641	3	21	0	1	0	0	0	0	0	1	0	0.11051410246529823
sim52	1802	0	0	0	0	3	1	0	0	0	12	43	36	21	1906.54023566007	0.0428571428571429	1	30	0	1	0	0	0	1	0	0	0	0.11050647445823408
sim56	29115	0	0	0	0	7	1	0	0	0	79.4117647058823	43	44	45	5198.26464582761	0.137373737373737	1	3	1	1	0	0	0	1	0	0	1	0.11050101911924111
sim85	56658	0	0	0	0	5	1	0	0	1	13.2947976878613	38	8	79	49507.600153793	0.0399221032132425	3	13	1	0	0	1	0	1	0	0	0	0.11050072961595929
sim88	80727	0	0	0	0	7	1	0	0	1	0	43	22	26	7372.09067977003	0.0430769230769231	1	57	0	0	1	0	0	0	0	0	0	0.11048837856988157
sim84	51555	1	1	0	0	2	0	0	0	1	0.568181818181818	6	24	3	44.3886562469031	0	3	44	0	1	0	0	0	1	0	0	0	0.11047750042604813
sim53	5965	0	0	0	0	6	1	0	0	0	0	43	43	36	1745.14076133626	0.115873015873016	3	5	0	1	0	0	0	0	0	0	1	0.11047183007049675
sim67	28231	1	1	0	0	2	0	0	0	0	0	35	35	2	6.90009347435778	0	3	3	0	1	0	0	0	0	0	1	0	0.11046631041042385
sim2	50853	0	0	0	0	12	1	0	0	1	0	39	10	4	19.6154396199465	0.166666666666667	3	1	0	1	0	0	0	0	0	0	0	0.11044665543959942
sim88	81627	0	0	0	0	7	1	0	0	0	2.89855072463768	42	31	32	4882.04108519202	0.118951612903226	3	14	0	1	0	0	0	1	0	0	0	0.11044573374385921
sim66	100861519	0	0	0	0	8	1	0	0	0	1.13636363636364	40	36	16	1555.37428612596	0.0682926829268293	3	14	0	1	0	0	0	1	0	0	0	0.1104371764856041
sim79	8437	0	0	0	0	5	1	0	0	1	1.35135135135135	16	32	4	15.7509496988269	0.166666666666667	1	1	0	1	0	0	0	1	0	1	0	0.11042171293754498
sim79	55689	0	0	0	0	5	1	0	0	0	23.2558139534884	42	36	40	5789.26422258016	0.15	2	5	0	1	0	0	0	1	0	0	0	0.11041618029761964
sim79	79324	1	1	0	0	2	0	0	0	0	13.953488372093	40	36	16	1555.37428612596	0.0682926829268293	1	4	0	0	0	0	1	1	0	0	0	0.11041167240139305
sim24	57578	2	1	1	0	2	0	0	0	0	2.89855072463768	3	36	3	15.7158374886246	0	3	1	0	0	1	0	0	1	0	0	0	0.110408831269886
sim71	285753	0	0	0	0	0	0	1	1	0	1.12994350282486	42	44	74	19434.8608228886	0.0988522769344687	3	55	1	0	0	1	0	1	0	0	1	0.11039464777381834
sim11	171024	1	1	0	0	2	0	0	0	1	0	40	10	20	1161.1866433327	0.142105263157895	3	3	0	0	0	1	0	0	0	0	0	0.11038765418727156
sim36	56943	0	0	0	0	7	1	0	0	0	63.7931034482759	43	41	15	1274.582370617	0.228571428571429	1	2	0	1	0	0	0	1	0	0	1	0.110386992957186
sim44	84310	0	0	0	0	8	1	0	0	0	0	43	42	27	1591.37656037221	0.202279202279202	3	14	0	1	0	0	0	0	0	0	1	0.11037468349060918
sim91	60437	0	0	0	0	8	1	0	0	1	0.694444444444444	14	29	16	1555.37428612596	0.0682926829268293	3	14	0	1	0	0	0	1	0	1	0	0.11037464974441816
sim69	128061	0	0	0	0	10	1	0	0	0	12.2093023255814	43	42	34	1943.09861531875	0.0855614973262032	3	14	0	0	0	1	0	1	0	0	1	0.11037315253455889
sim84	2205	1	0	1	0	2	0	0	0	0	2.7027027027027	30	29	5	49.6321672305086	0.2	2	14	0	0	0	0	1	1	0	1	0	0.11034627950576378
sim10	22795	0	0	0	0	10	1	0	0	1	27.741935483871	40	36	21	1983.70333918682	0.0333333333333333	1	3	0	0	0	1	0	1	0	0	0	0.11033489227821698
sim100	56261	0	0	0	0	9	1	0	1	0	0.675675675675676	43	44	2	184.220830091708	0	3	17	0	1	0	0	0	1	0	0	1	0.11032713449039311
sim6	23250	1	1	0	0	2	0	0	0	1	0	43	24	4	373.006525573247	0.166666666666667	3	29	0	1	0	0	0	0	0	0	0	0.110282161927334
sim99	3745	1	1	0	0	2	0	0	0	1	0.568181818181818	17	4	16	21424.8995726396	0.0666666666666667	3	74	0	1	0	0	0	1	0	1	0	0.11027776169342786
sim78	4071	0	0	0	0	6	1	0	0	0	0	42	15	8	16937.6470963361	0.142857142857143	3	70	0	0	0	1	0	0	0	0	0	0.11027732065566806
sim99	5332	1	1	0	0	2	0	0	0	1	0.564971751412429	36	34	4	155.580603453384	0	1	4	0	1	0	0	0	1	0	1	0	0.11027687772175117
sim52	10712	0	0	0	0	3	1	0	0	0	0	41	36	90	48191.3962271991	0.0384519350811486	3	25	1	0	1	0	0	0	0	0	0	0.11026253348712604
sim54	29974	1	1	0	0	2	0	0	0	1	1.44927536231884	7	18	11	772.792457175826	0.0545454545454545	2	68	0	1	0	0	0	1	0	1	0	0.11025495133948562
sim24	80308	0	0	0	0	9	1	0	0	0	3.40909090909091	43	44	28	6710.18195277822	0.0476190476190476	3	4	0	1	0	0	0	1	0	0	1	0.11025428154226452
sim90	89795	0	0	0	0	8	1	0	0	1	0	28	36	4	10.656727794973	0.333333333333333	3	2	0	0	1	0	0	0	0	1	0	0.11025142523583084
sim93	4684	1	1	0	0	2	0	0	0	1	0.602409638554217	36	10	40	30669.5225027764	0.0423076923076923	1	7	0	0	1	0	0	1	0	1	0	0.11024935681869942
sim97	27345	0	0	0	0	14	1	0	0	0	3.38983050847458	34	5	16	1555.37428612596	0.0682926829268293	3	21	0	0	1	0	0	1	0	1	0	0.11022804621435722
sim84	56339	1	1	0	0	2	0	0	0	0	26.3473053892216	43	36	18	2631.9049692424	0.0522875816993464	1	1	0	1	0	0	0	1	0	0	0	0.1102212241549943
sim39	131578	0	0	0	0	14	1	0	0	0	0	10	36	51	13534.6688624353	0.00549019607843137	3	29	1	1	0	0	0	0	0	1	0	0.11021998700536466
sim57	577	0	0	0	0	8	1	0	0	1	0	19	36	4	95.2715080312762	0	3	1	0	0	1	0	0	0	0	1	0	0.11021959224320893
sim4	399668	0	0	0	0	7	1	0	1	0	1.13636363636364	26	36	16	1555.37428612596	0.0682926829268293	3	14	0	1	0	0	0	1	0	1	0	0.11021857663330897
sim51	84875	1	0	1	0	2	0	0	0	0	2.68456375838926	43	26	14	175.147124621461	0.230769230769231	3	3	0	0	1	0	0	1	0	0	0	0.11020353212645011
sim21	57111	0	0	0	0	8	1	0	0	0	0.675675675675676	26	31	22	2189.30818095467	0.103896103896104	2	22	0	1	0	0	0	1	0	1	0	0.11016326522486025
sim49	55217	0	0	0	0	5	1	0	0	0	0	43	38	4	177.394801834195	0	3	43	0	1	0	0	0	0	0	0	0	0.1101459746814441
sim2	23194	0	0	0	0	7	1	0	0	0	2.7027027027027	38	7	11	664.677962710892	0.127272727272727	11	31	0	1	0	0	0	1	0	0	0	0.11014277548535506
sim95	100462983	0	0	0	0	10	1	0	1	0	32.7272727272727	0	36	16	1555.37428612596	0.0682926829268293	3	43	0	1	0	0	0	1	1	0	0	0.11012684369861074
sim44	54332	0	0	0	0	10	1	0	0	1	0.564971751412429	40	19	12	1200.07969886944	0.0909090909090909	3	6	0	1	0	0	0	1	0	0	0	0.11011172361478842
sim75	116092	0	0	0	0	10	1	0	0	0	1.14285714285714	43	36	28	7744.73285065807	0.105820105820106	2	1	0	0	1	0	0	1	0	0	0	0.11010979384978109
sim100	3421	0	0	0	0	12	1	0	0	0	0	43	40	25	915.78849239211	0.143333333333333	1	1	0	1	0	0	0	0	0	0	0	0.11009329682248312
sim64	51633	0	0	0	0	8	1	0	0	0	1.12994350282486	42	44	26	4475.72145311714	0.0523076923076923	3	14	0	1	0	0	0	1	0	0	1	0.11008933463092119
sim36	6853	0	0	0	0	13	1	0	0	1	0	29	3	50	14481.5764684004	0.0726530612244898	5	1	1	1	0	0	0	0	0	1	0	0.11008132224035524
sim40	10962	0	0	0	0	5	1	0	0	0	5.71428571428571	41	38	8	326.462868946555	0.0357142857142857	8	13	0	0	0	1	0	1	0	0	0	0.11007892831735598
sim55	54467	0	0	0	0	4	1	0	0	0	1.44927536231884	43	44	4	20.1370971493081	0	3	16	0	1	0	0	0	1	0	0	1	0.11007074259978071
sim61	3671	0	0	0	0	9	1	0	0	0	0.675675675675676	41	33	57	36308.0511444951	0.0087719298245614	3	14	1	1	0	0	0	1	0	0	0	0.1100701438807766
sim90	54809	1	1	1	0	2	0	0	0	0	0	39	43	10	249.351592712679	0.0666666666666667	3	1	0	0	1	0	0	0	0	0	1	0.11005807180812481
sim64	2277	0	0	0	0	8	1	0	0	1	0.571428571428571	30	43	12	686.230346262493	0.0303030303030303	6	2	0	0	0	1	0	1	0	1	1	0.11005332619398356
